date,pred_high,pred_low,actual_high,actual_low,error_high,error_low,avg_error,confidence,has_earnings,has_macro
2023-05-31,3.5284925,0.8499106,277.98,203.6,33.003924052232854,0.8499106168746948,16.926917334553774,0.12249408,False,False
2023-06-01,3.5284925,0.8499106,277.98,207.91,30.173590181193937,0.8499106168746948,15.511750399034316,0.12249408,False,False
2023-06-02,3.5284925,0.8499106,277.98,213.8,26.4719752105121,0.8639404536609274,13.667957832086513,0.12249408,False,False
2023-06-06,3.5284925,0.8499106,277.98,223.1,19.974262125436592,1.7295978391956555,10.851929982316124,0.12249408,False,False
2023-06-07,3.5284925,0.8499106,277.98,223.1,21.070342152602798,0.8499106168746948,10.960126384738746,0.12249408,False,True
2023-06-08,3.528493,0.8499106,277.98,240.79,9.233149129888293,3.1742656387796186,6.203707384333956,0.122494034,False,True
2023-06-09,3.5284925,0.8499106,278.88,240.79,10.860350863477843,2.084529156661413,6.4724400100696275,0.12249408,False,True
2023-06-13,3.5284934,0.84991074,283.15,240.79,5.166324253960893,8.416129546064795,6.791226900012844,0.122494005,False,True
2023-06-14,3.5284934,0.84991074,283.15,240.79,7.6415105217992405,6.311237787517042,6.976374154658141,0.122494005,False,True
2023-06-15,3.5284934,0.84991074,283.15,240.79,8.238302206253387,5.803727740899651,7.021014973576519,0.122494005,False,True
2023-06-16,3.5284934,0.84991074,283.15,240.79,4.763088803895485,8.759039890480295,6.76106434718789,0.122494005,False,True
2023-06-21,3.5284934,0.84991074,283.15,240.79,6.689490246837732,7.120833274036491,6.905161760437111,0.122494005,False,True
2023-06-22,3.5284934,0.84991074,283.15,240.79,2.9869487955137632,10.269464586289,6.628206690901382,0.122494005,False,False
2023-06-23,3.5284934,0.84991074,290.37,240.79,11.124432442567276,5.773704465847863,8.44906845420757,0.122494005,False,False
2023-06-27,3.5284934,0.8499108,292.81,247.51,14.773797412144244,0.8499107956886292,7.811854103916437,0.12249402,False,False
2023-06-28,3.5284934,0.8499108,292.81,257.55,10.13998485648113,0.8693207335768324,5.504652795028981,0.12249402,False,False
2023-06-29,3.5284934,0.8499108,292.81,257.55,10.162052120752318,0.8499107956886292,5.505981458220473,0.12249402,False,False
2023-06-30,3.5284934,0.8499108,292.81,258.64,8.256648231100618,2.1097412912219617,5.18319476116129,0.12249402,False,False
